AssetID,Day of DateOccurred,ProblemTypeName
0CCB47AF-BCE5-E111-AEB9-0025B500016E,"December 14, 2012",Device Fault
0CCB47AF-BCE5-E111-AEB9-0025B500016E,"December 18, 2012",Device Fault
0CCB47AF-BCE5-E111-AEB9-0025B500016E,"January 4, 2013",Device Fault
0CCB47AF-BCE5-E111-AEB9-0025B500016E,"January 15, 2013",Device Fault
0CCB47AF-BCE5-E111-AEB9-0025B500016E,"March 17, 2013",Device Fault
0CCB47AF-BCE5-E111-AEB9-0025B500016E,"April 18, 2013",Device Fault
0CCB47AF-BCE5-E111-AEB9-0025B500016E,"April 19, 2013",Device Fault
0CCB47AF-BCE5-E111-AEB9-0025B500016E,"June 26, 2013",Device Offline
0CCB47AF-BCE5-E111-AEB9-0025B500016E,"November 12, 2013",Paper Jam
0CCB47AF-BCE5-E111-AEB9-0025B500016E,"April 8, 2014",Damage
0CCB47AF-BCE5-E111-AEB9-0025B500016E,"June 4, 2014",Device Offline
0CCB47AF-BCE5-E111-AEB9-0025B500016E,"August 12, 2014",Device Fault
0CCB47AF-BCE5-E111-AEB9-0025B500016E,"September 8, 2014",Device Fault
0CCB47AF-BCE5-E111-AEB9-0025B500016E,"October 20, 2014",Device Offline
0CCB47AF-BCE5-E111-AEB9-0025B500016E,"December 15, 2014",Device Fault
0CCB47AF-BCE5-E111-AEB9-0025B500016E,"January 6, 2015",Accessory Issue
0CCB47AF-BCE5-E111-AEB9-0025B500016E,"March 12, 2015",Device Fault
0CCB47AF-BCE5-E111-AEB9-0025B500016E,"March 13, 2015",Device Fault
0CCB47AF-BCE5-E111-AEB9-0025B500016E,"April 14, 2015",Device Fault
0CCB47AF-BCE5-E111-AEB9-0025B500016E,"May 5, 2015",Damage
0CCB47AF-BCE5-E111-AEB9-0025B500016E,"June 19, 2015",Device Fault
0CCB47AF-BCE5-E111-AEB9-0025B500016E,"October 7, 2015",Device Fault
0CCB47AF-BCE5-E111-AEB9-0025B500016E,"October 9, 2015",Paper Jam
0CCB47AF-BCE5-E111-AEB9-0025B500016E,"November 12, 2015",Device Fault
0DE78D24-BCDA-E111-AD34-0025B500016E,"November 18, 2013",Device Fault
0DE78D24-BCDA-E111-AD34-0025B500016E,"December 12, 2013",Paper Jam
0DE78D24-BCDA-E111-AD34-0025B500016E,"December 13, 2013",Paper Jam
0DE78D24-BCDA-E111-AD34-0025B500016E,"April 28, 2014",Paper Jam
0DE78D24-BCDA-E111-AD34-0025B500016E,"May 14, 2014",Damage
0DE78D24-BCDA-E111-AD34-0025B500016E,"June 5, 2014",Paper Jam
0DE78D24-BCDA-E111-AD34-0025B500016E,"September 3, 2014",Paper Jam
0DE78D24-BCDA-E111-AD34-0025B500016E,"September 12, 2014",Paper Jam
0DE78D24-BCDA-E111-AD34-0025B500016E,"February 4, 2015",Paper Jam
0DE78D24-BCDA-E111-AD34-0025B500016E,"February 13, 2015",Paper Jam
0DE78D24-BCDA-E111-AD34-0025B500016E,"March 3, 2015",Device Fault
0DE78D24-BCDA-E111-AD34-0025B500016E,"May 12, 2015",Paper Jam
0DE78D24-BCDA-E111-AD34-0025B500016E,"June 8, 2015",Device Fault
0DE78D24-BCDA-E111-AD34-0025B500016E,"June 24, 2015",Paper Jam
0DE78D24-BCDA-E111-AD34-0025B500016E,"July 1, 2015",Paper Jam
0DE78D24-BCDA-E111-AD34-0025B500016E,"July 16, 2015",Paper Jam
0DE78D24-BCDA-E111-AD34-0025B500016E,"August 28, 2015",Device Fault
0DE78D24-BCDA-E111-AD34-0025B500016E,"September 4, 2015",Output Quality
0DE78D24-BCDA-E111-AD34-0025B500016E,"December 15, 2015",Paper Jam
0DE78D24-BCDA-E111-AD34-0025B500016E,"January 14, 2016",Damage
0F3906BC-7917-E211-AEC9-0025B500016E,"December 6, 2012",Device Fault
0F3906BC-7917-E211-AEC9-0025B500016E,"December 11, 2012",Device Fault
0F3906BC-7917-E211-AEC9-0025B500016E,"March 15, 2013",Device Fault
0F3906BC-7917-E211-AEC9-0025B500016E,"August 23, 2013",Consumable Issue
0F3906BC-7917-E211-AEC9-0025B500016E,"August 27, 2013",Environmental Issue
0F3906BC-7917-E211-AEC9-0025B500016E,"September 11, 2013",Device Fault
0F3906BC-7917-E211-AEC9-0025B500016E,"October 2, 2014",Paper Jam
0F3906BC-7917-E211-AEC9-0025B500016E,"February 3, 2015",Device Fault
0F3906BC-7917-E211-AEC9-0025B500016E,"March 25, 2015",Paper Jam
0F3906BC-7917-E211-AEC9-0025B500016E,"August 25, 2015",Device Fault
0F3906BC-7917-E211-AEC9-0025B500016E,"October 22, 2015",Device Fault
0F3906BC-7917-E211-AEC9-0025B500016E,"December 9, 2015",Device Fault
0FE37895-23EE-E111-AEC9-0025B500016E,"October 4, 2012",Device Fault
0FE37895-23EE-E111-AEC9-0025B500016E,"February 4, 2013",Accessory Issue
0FE37895-23EE-E111-AEC9-0025B500016E,"August 13, 2013",Output Quality
0FE37895-23EE-E111-AEC9-0025B500016E,"February 12, 2014",Device Fault
0FE37895-23EE-E111-AEC9-0025B500016E,"January 19, 2016",Device Fault
0FE37895-23EE-E111-AEC9-0025B500016E,"February 3, 2016",Device Fault
1A952BAB-BCE5-E111-AEB9-0025B500016E,"September 27, 2012",Output Quality
1A952BAB-BCE5-E111-AEB9-0025B500016E,"November 9, 2012",Device Fault
1A952BAB-BCE5-E111-AEB9-0025B500016E,"November 30, 2012",Consumable Issue
1A952BAB-BCE5-E111-AEB9-0025B500016E,"December 14, 2012",Output Quality
1A952BAB-BCE5-E111-AEB9-0025B500016E,"January 3, 2013",Device Fault
1A952BAB-BCE5-E111-AEB9-0025B500016E,"January 29, 2013",Device Fault
1A952BAB-BCE5-E111-AEB9-0025B500016E,"January 30, 2013",Device Fault
1A952BAB-BCE5-E111-AEB9-0025B500016E,"February 28, 2013",Paper Jam
1A952BAB-BCE5-E111-AEB9-0025B500016E,"March 6, 2013",Device Fault
1A952BAB-BCE5-E111-AEB9-0025B500016E,"April 16, 2013",Paper Jam
1A952BAB-BCE5-E111-AEB9-0025B500016E,"April 22, 2013",Output Quality
1A952BAB-BCE5-E111-AEB9-0025B500016E,"April 29, 2013",Paper Jam
1A952BAB-BCE5-E111-AEB9-0025B500016E,"May 13, 2013",Output Quality
1A952BAB-BCE5-E111-AEB9-0025B500016E,"October 4, 2013",Device Fault
1A952BAB-BCE5-E111-AEB9-0025B500016E,"November 6, 2013",Damage
1A952BAB-BCE5-E111-AEB9-0025B500016E,"January 16, 2014",Device Fault
1A952BAB-BCE5-E111-AEB9-0025B500016E,"February 25, 2014",Paper Jam
1A952BAB-BCE5-E111-AEB9-0025B500016E,"March 19, 2014",Device Fault
1A952BAB-BCE5-E111-AEB9-0025B500016E,"May 7, 2014",Device Fault
1A952BAB-BCE5-E111-AEB9-0025B500016E,"June 24, 2014",Device Fault
1A952BAB-BCE5-E111-AEB9-0025B500016E,"September 2, 2014",Consumable Issue
1A952BAB-BCE5-E111-AEB9-0025B500016E,"October 29, 2014",Device Fault
1A952BAB-BCE5-E111-AEB9-0025B500016E,"October 30, 2014",Device Fault
1A952BAB-BCE5-E111-AEB9-0025B500016E,"November 4, 2014",Device Offline
1A952BAB-BCE5-E111-AEB9-0025B500016E,"December 15, 2014",Paper Jam
1A952BAB-BCE5-E111-AEB9-0025B500016E,"January 13, 2015",Paper Jam
1A952BAB-BCE5-E111-AEB9-0025B500016E,"January 23, 2015",Paper Jam
1A952BAB-BCE5-E111-AEB9-0025B500016E,"February 5, 2015",Paper Jam
1A952BAB-BCE5-E111-AEB9-0025B500016E,"February 10, 2015",Paper Jam
1A952BAB-BCE5-E111-AEB9-0025B500016E,"February 23, 2015",Device Fault
1A952BAB-BCE5-E111-AEB9-0025B500016E,"March 11, 2015",Paper Jam
